flight_id,flight_number,flight_date,airline_code,aircraft_id,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,distance_km,passengers,status
1561,AC312,2025-06-15,AC,6,JFK,YUL,2025-06-15 07:20:00,2025-06-15 07:31:00,2025-06-15 08:39:00,2025-06-15 09:00:00,11,21,537,146,Retardé
1562,AC1886,2025-06-15,AC,3,YVR,YYC,2025-06-15 07:35:00,2025-06-15 07:37:00,2025-06-15 09:00:00,2025-06-15 09:02:00,2,2,687,171,À l'heure
1563,DL589,2025-06-15,DL,52,JFK,YUL,2025-06-15 07:50:00,2025-06-15 07:51:00,2025-06-15 08:52:00,2025-06-15 08:52:00,1,0,537,124,À l'heure
1564,AC1461,2025-06-15,AC,15,LHR,YUL,2025-06-15 08:15:00,2025-06-15 08:35:00,2025-06-15 15:20:00,2025-06-15 15:44:00,20,24,5215,268,Retardé
1565,PD901,2025-06-15,PD,25,YOW,YUL,2025-06-15 11:55:00,2025-06-15 11:56:00,2025-06-15 12:42:00,2025-06-15 12:29:00,1,-13,151,89,À l'heure
1566,AC694,2025-06-15,AC,6,YYC,YUL,2025-06-15 12:35:00,2025-06-15 12:33:00,2025-06-15 16:52:00,2025-06-15 17:00:00,-2,8,3005,160,À l'heure
1567,AC1433,2025-06-15,AC,6,YVR,YEG,2025-06-15 14:45:00,2025-06-15 14:42:00,2025-06-15 16:12:00,2025-06-15 16:11:00,-3,-1,809,176,À l'heure
1568,AC516,2025-06-15,AC,10,CUN,YUL,2025-06-15 15:05:00,2025-06-15 15:45:00,2025-06-15 19:19:00,2025-06-15 19:46:00,40,27,2970,141,Retardé
1569,WS1747,2025-06-15,WS,19,YVR,YUL,2025-06-15 17:45:00,2025-06-15 17:48:00,2025-06-15 22:46:00,2025-06-15 22:36:00,3,-10,3682,129,À l'heure
1570,AC1434,2025-06-15,AC,1,YUL,YHZ,2025-06-15 18:35:00,2025-06-15 19:11:00,2025-06-15 20:08:00,2025-06-15 20:35:00,36,27,804,95,Retardé
1571,WS1204,2025-06-15,WS,17,YUL,CUN,2025-06-15 20:15:00,2025-06-15 20:48:00,2025-06-16 00:29:00,2025-06-16 01:12:00,33,43,2970,153,Retardé
1572,AC283,2025-06-15,AC,2,YVR,YYZ,2025-06-15 20:20:00,2025-06-15 20:19:00,2025-06-16 00:56:00,2025-06-16 01:04:00,-1,8,3346,107,À l'heure
1573,F8574,2025-06-15,F8,41,YYZ,YYC,2025-06-15 20:35:00,2025-06-15 20:46:00,2025-06-16 00:36:00,2025-06-16 00:36:00,11,0,2689,135,À l'heure
1574,AC1343,2025-06-15,AC,1,YYZ,YUL,2025-06-15 21:10:00,2025-06-15 21:16:00,2025-06-15 22:19:00,2025-06-15 22:33:00,6,14,507,126,À l'heure
1575,AC1149,2025-06-15,AC,13,LHR,YYZ,2025-06-15 21:10:00,2025-06-15 21:12:00,2025-06-16 05:03:00,2025-06-16 04:59:00,2,-4,5707,255,À l'heure
1576,AC960,2025-06-16,AC,9,YYZ,YWG,2025-06-16 06:20:00,2025-06-16 06:23:00,2025-06-16 08:50:00,2025-06-16 08:47:00,3,-3,1504,124,À l'heure
1577,AC1066,2025-06-16,AC,5,YUL,JFK,2025-06-16 06:30:00,2025-06-16 06:30:00,2025-06-16 07:43:00,2025-06-16 07:33:00,0,-10,537,153,À l'heure
1578,F81770,2025-06-16,F8,39,YYZ,YVR,2025-06-16 06:30:00,2025-06-16 06:31:00,2025-06-16 11:18:00,2025-06-16 11:18:00,1,0,3346,154,À l'heure
1579,PD1570,2025-06-16,PD,31,YQB,YUL,2025-06-16 07:25:00,2025-06-16 07:24:00,2025-06-16 08:18:00,2025-06-16 08:27:00,-1,9,233,64,À l'heure
1580,UA1150,2025-06-16,UA,43,ORD,YUL,2025-06-16 07:50:00,2025-06-16 07:59:00,2025-06-16 09:50:00,2025-06-16 10:01:00,9,11,1201,114,À l'heure
1581,WS1123,2025-06-16,WS,17,YUL,YYC,2025-06-16 09:45:00,2025-06-16 09:39:00,2025-06-16 14:00:00,2025-06-16 13:51:00,-6,-9,3005,131,À l'heure
1582,WS361,2025-06-16,WS,17,YYC,YYZ,2025-06-16 11:25:00,2025-06-16 11:56:00,2025-06-16 15:22:00,2025-06-16 15:50:00,31,28,2689,164,Retardé
1583,AC1931,2025-06-16,AC,9,YUL,LAX,2025-06-16 12:00:00,2025-06-16 11:59:00,2025-06-16 17:26:00,2025-06-16 17:20:00,-1,-6,3973,111,À l'heure
1584,WS542,2025-06-16,WS,18,YWG,YYZ,2025-06-16 15:55:00,2025-06-16 15:56:00,2025-06-16 18:23:00,2025-06-16 18:20:00,1,-3,1504,157,À l'heure
1585,UA278,2025-06-16,UA,43,ORD,YYZ,2025-06-16 20:05:00,2025-06-16 20:11:00,2025-06-16 21:31:00,2025-06-16 21:35:00,6,4,701,140,À l'heure
1586,AF1886,2025-06-16,AF,55,YUL,CDG,2025-06-16 21:20:00,2025-06-16 21:22:00,2025-06-17 04:43:00,2025-06-17 04:46:00,2,3,5523,265,À l'heure
1587,AC154,2025-06-17,AC,10,CUN,YUL,2025-06-17 07:55:00,2025-06-17 08:04:00,2025-06-17 12:18:00,2025-06-17 12:19:00,9,1,2970,152,À l'heure
1588,WS1097,2025-06-17,WS,17,YUL,YVR,2025-06-17 09:55:00,2025-06-17 10:02:00,2025-06-17 14:57:00,2025-06-17 15:06:00,7,9,3682,135,À l'heure
1589,F81957,2025-06-17,F8,42,YVR,YYZ,2025-06-17 10:20:00,2025-06-17 12:01:00,2025-06-17 14:57:00,2025-06-17 16:31:00,101,94,3346,134,Retardé
1590,AC1392,2025-06-17,AC,2,YYZ,YHZ,2025-06-17 10:55:00,2025-06-17 10:52:00,2025-06-17 13:01:00,2025-06-17 13:06:00,-3,5,1288,122,À l'heure
1591,PD865,2025-06-17,PD,31,YYZ,YUL,2025-06-17 13:25:00,2025-06-17 13:33:00,2025-06-17 14:39:00,2025-06-17 14:38:00,8,-1,507,65,À l'heure
1592,PD284,2025-06-17,PD,26,YHZ,YUL,2025-06-17 14:40:00,2025-06-17 14:36:00,2025-06-17 16:16:00,2025-06-17 16:13:00,-4,-3,804,90,À l'heure
1593,WS678,2025-06-17,WS,18,YHZ,YYZ,2025-06-17 15:00:00,2025-06-17 15:13:00,2025-06-17 17:03:00,2025-06-17 17:03:00,13,0,1288,165,À l'heure
1594,WS217,2025-06-17,WS,17,YUL,YYZ,2025-06-17 15:55:00,2025-06-17 16:11:00,2025-06-17 17:03:00,2025-06-17 17:19:00,16,16,507,164,Retardé
1595,AF1562,2025-06-17,AF,60,YUL,CDG,2025-06-17 18:55:00,2025-06-17 18:53:00,2025-06-18 02:25:00,2025-06-18 02:25:00,-2,0,5523,268,À l'heure
1596,TS101,2025-06-17,TS,38,CDG,YUL,2025-06-17 19:15:00,2025-06-17 19:39:00,2025-06-18 02:42:00,2025-06-18 02:58:00,24,16,5523,204,Retardé
1597,AC578,2025-06-17,AC,5,LAX,YVR,2025-06-17 21:55:00,2025-06-17 21:57:00,2025-06-18 00:40:00,2025-06-18 00:33:00,2,-7,1741,156,À l'heure
1598,DL1790,2025-06-18,DL,50,JFK,YUL,2025-06-18 07:00:00,2025-06-18 07:09:00,2025-06-18 08:06:00,2025-06-18 08:02:00,9,-4,537,100,À l'heure
1599,PD910,2025-06-18,PD,29,YUL,YHZ,2025-06-18 07:10:00,2025-06-18 07:14:00,2025-06-18 08:41:00,2025-06-18 08:49:00,4,8,804,52,À l'heure
1600,AC1256,2025-06-18,AC,6,YVR,LAX,2025-06-18 16:10:00,2025-06-18 16:16:00,2025-06-18 18:54:00,2025-06-18 19:09:00,6,15,1741,163,À l'heure
1601,AC502,2025-06-18,AC,10,YVR,YYZ,2025-06-18 17:55:00,2025-06-18 18:09:00,2025-06-18 22:43:00,2025-06-18 23:04:00,14,21,3346,136,Retardé
1602,WS412,2025-06-18,WS,19,YYZ,YYC,2025-06-18 19:15:00,2025-06-18 19:14:00,2025-06-18 23:09:00,2025-06-18 23:09:00,-1,0,2689,118,À l'heure
1603,AC1369,2025-06-18,AC,6,YVR,YEG,2025-06-18 19:15:00,2025-06-18 19:20:00,2025-06-18 20:38:00,2025-06-18 20:47:00,5,9,809,160,À l'heure
1604,WS619,2025-06-18,WS,19,YVR,YUL,2025-06-18 20:05:00,2025-06-18 20:19:00,2025-06-19 01:23:00,2025-06-19 01:28:00,14,5,3682,164,À l'heure
1605,AC1742,2025-06-18,AC,1,YYZ,YUL,2025-06-18 20:55:00,2025-06-18 21:18:00,2025-06-18 22:05:00,2025-06-18 22:25:00,23,20,507,119,Retardé
1606,F8742,2025-06-18,F8,39,YYZ,YVR,2025-06-18 21:25:00,2025-06-18 22:07:00,2025-06-19 02:08:00,2025-06-19 02:57:00,42,49,3346,157,Retardé
1607,AC636,2025-06-19,AC,7,YUL,YYZ,2025-06-19 08:20:00,2025-06-19 08:19:00,2025-06-19 09:31:00,2025-06-19 09:18:00,-1,-13,507,163,À l'heure
1608,WS1247,2025-06-19,WS,17,YWG,YYC,2025-06-19 08:55:00,2025-06-19 09:13:00,2025-06-19 10:55:00,2025-06-19 11:05:00,18,10,1191,144,À l'heure
1609,AC1955,2025-06-19,AC,10,YYC,YUL,2025-06-19 09:40:00,2025-06-19 10:00:00,2025-06-19 13:51:00,2025-06-19 14:02:00,20,11,3005,130,À l'heure
1610,AC124,2025-06-19,AC,10,LAX,YUL,2025-06-19 10:35:00,2025-06-19 10:43:00,2025-06-19 16:03:00,2025-06-19 16:12:00,8,9,3973,158,À l'heure
1611,AC1336,2025-06-19,AC,5,ORD,YUL,2025-06-19 17:15:00,2025-06-19 17:23:00,2025-06-19 19:08:00,2025-06-19 19:13:00,8,5,1201,161,À l'heure
1612,F8840,2025-06-19,F8,40,YYC,YWG,2025-06-19 17:50:00,2025-06-19 18:15:00,2025-06-19 19:44:00,2025-06-19 20:01:00,25,17,1191,134,Retardé
1613,AC1774,2025-06-19,AC,16,YUL,LHR,2025-06-19 18:15:00,2025-06-19 18:15:00,2025-06-20 01:13:00,2025-06-20 01:22:00,0,9,5215,256,À l'heure
1614,PD1121,2025-06-19,PD,25,YOW,YUL,2025-06-19 18:20:00,2025-06-19 18:22:00,2025-06-19 19:02:00,2025-06-19 18:53:00,2,-9,151,88,À l'heure
1615,AC1537,2025-06-19,AC,9,YUL,YYZ,2025-06-19 20:45:00,2025-06-19 21:21:00,2025-06-19 21:53:00,2025-06-19 22:28:00,36,35,507,131,Retardé
1616,AC993,2025-06-19,AC,3,CUN,YUL,2025-06-19 21:20:00,2025-06-19 21:24:00,2025-06-20 01:31:00,2025-06-20 01:26:00,4,-5,2970,159,À l'heure
1617,PD967,2025-06-19,PD,29,YYZ,YHZ,2025-06-19 21:35:00,2025-06-19 21:44:00,2025-06-19 23:39:00,2025-06-19 23:42:00,9,3,1288,69,À l'heure
1618,DL1419,2025-06-20,DL,52,JFK,YUL,2025-06-20 09:00:00,2025-06-20 09:00:00,2025-06-20 10:02:00,2025-06-20 10:08:00,0,6,537,135,À l'heure
1619,AC1393,2025-06-20,AC,6,YUL,ORD,2025-06-20 11:45:00,2025-06-20 11:50:00,2025-06-20 13:53:00,2025-06-20 13:47:00,5,-6,1201,169,À l'heure
1620,WS1326,2025-06-20,WS,19,YHZ,YYZ,2025-06-20 14:40:00,2025-06-20 14:48:00,2025-06-20 16:52:00,2025-06-20 16:46:00,8,-6,1288,148,À l'heure
1621,WS1472,2025-06-20,WS,17,YUL,YYZ,2025-06-20 15:35:00,2025-06-20 15:39:00,2025-06-20 16:39:00,2025-06-20 16:32:00,4,-7,507,147,À l'heure
1622,AF952,2025-06-20,AF,55,CDG,YUL,2025-06-20 16:10:00,2025-06-20 16:35:00,2025-06-20 23:36:00,2025-06-20 23:55:00,25,19,5523,196,Retardé
1623,UA448,2025-06-20,UA,47,YYZ,ORD,2025-06-20 16:50:00,2025-06-20 16:51:00,2025-06-20 18:15:00,2025-06-20 18:08:00,1,-7,701,156,À l'heure
1624,AC715,2025-06-20,AC,8,YUL,CUN,2025-06-20 21:00:00,2025-06-20 21:24:00,2025-06-21 01:17:00,2025-06-21 01:42:00,24,25,2970,168,Retardé
1625,PD891,2025-06-21,PD,28,YYZ,YUL,2025-06-21 10:10:00,2025-06-21 10:31:00,2025-06-21 11:28:00,2025-06-21 11:58:00,21,30,507,126,Retardé
1626,AC1262,2025-06-21,AC,14,CDG,YUL,2025-06-21 10:30:00,2025-06-21 10:25:00,2025-06-21 17:55:00,2025-06-21 17:56:00,-5,1,5523,226,À l'heure
1627,AC1172,2025-06-21,AC,3,YVR,YYC,2025-06-21 10:45:00,2025-06-21 10:51:00,2025-06-21 12:13:00,2025-06-21 12:24:00,6,11,687,162,À l'heure
1628,AC217,2025-06-21,AC,3,YUL,YQB,2025-06-21 11:50:00,2025-06-21 15:27:00,2025-06-21 12:40:00,2025-06-21 16:14:00,217,214,233,174,Retardé
1629,PD1933,2025-06-21,PD,31,YHZ,YUL,2025-06-21 13:25:00,2025-06-21 13:31:00,2025-06-21 14:54:00,2025-06-21 15:07:00,6,13,804,49,À l'heure
1630,AC597,2025-06-21,AC,1,LAX,YVR,2025-06-21 14:00:00,2025-06-21 14:08:00,2025-06-21 16:50:00,2025-06-21 17:01:00,8,11,1741,130,À l'heure
1631,AC168,2025-06-21,AC,9,YYZ,YOW,2025-06-21 15:15:00,2025-06-21 15:16:00,2025-06-21 16:14:00,2025-06-21 16:23:00,1,9,363,108,À l'heure
1632,AC233,2025-06-21,AC,12,YUL,CDG,2025-06-21 17:15:00,2025-06-21 17:12:00,2025-06-22 00:46:00,2025-06-22 00:30:00,-3,-16,5523,279,À l'heure
1633,TS343,2025-06-21,TS,32,CUN,YUL,2025-06-21 20:00:00,2025-06-21 21:05:00,2025-06-22 00:25:00,2025-06-22 01:36:00,65,71,2970,159,Retardé
1634,F8784,2025-06-21,F8,42,YVR,YYZ,2025-06-21 21:05:00,2025-06-21 21:11:00,2025-06-22 01:42:00,2025-06-22 01:56:00,6,14,3346,164,À l'heure
1635,PD242,2025-06-22,PD,25,YUL,YOW,2025-06-22 08:35:00,2025-06-22 08:37:00,2025-06-22 09:25:00,2025-06-22 09:31:00,2,6,151,105,À l'heure
1636,WS1085,2025-06-22,WS,20,YVR,YYC,2025-06-22 09:25:00,2025-06-22 09:27:00,2025-06-22 10:44:00,2025-06-22 10:51:00,2,7,687,156,À l'heure
1637,AC1410,2025-06-22,AC,5,YUL,YVR,2025-06-22 09:35:00,2025-06-22 09:33:00,2025-06-22 14:54:00,2025-06-22 14:39:00,-2,-15,3682,129,À l'heure
1638,AC1921,2025-06-22,AC,11,LHR,YUL,2025-06-22 15:50:00,2025-06-22 15:46:00,2025-06-22 22:53:00,2025-06-22 22:46:00,-4,-7,5215,233,À l'heure
1639,AC1604,2025-06-22,AC,16,YYZ,LHR,2025-06-22 17:15:00,2025-06-22 19:51:00,2025-06-23 01:05:00,2025-06-23 03:41:00,156,156,5707,250,Retardé
1640,F81927,2025-06-22,F8,39,YYZ,YVR,2025-06-22 19:40:00,2025-06-22 19:56:00,2025-06-23 00:28:00,2025-06-23 00:30:00,16,2,3346,120,À l'heure
1641,AC1886,2025-06-22,AC,7,YYZ,YUL,2025-06-22 20:25:00,2025-06-22 21:33:00,2025-06-22 21:34:00,2025-06-22 22:35:00,68,61,507,117,Retardé
1642,WS113,2025-06-22,WS,19,YYC,YEG,2025-06-22 20:35:00,2025-06-22 20:36:00,2025-06-22 21:18:00,2025-06-22 21:08:00,1,-10,244,168,À l'heure
1643,WS556,2025-06-22,WS,17,YYZ,YWG,2025-06-22 20:50:00,,2025-06-22 23:20:00,,,,1504,,Annulé
1644,F81721,2025-06-23,F8,41,YYZ,YYC,2025-06-23 07:55:00,2025-06-23 08:06:00,2025-06-23 11:42:00,2025-06-23 11:41:00,11,-1,2689,170,À l'heure
1645,AC309,2025-06-23,AC,5,YYC,YVR,2025-06-23 07:55:00,2025-06-23 07:58:00,2025-06-23 09:19:00,2025-06-23 09:08:00,3,-11,687,178,À l'heure
1646,WS590,2025-06-23,WS,19,YEG,YYC,2025-06-23 08:35:00,2025-06-23 12:22:00,2025-06-23 09:24:00,2025-06-23 13:00:00,227,216,244,108,Retardé
1647,UA365,2025-06-23,UA,46,ORD,YYZ,2025-06-23 09:00:00,2025-06-23 09:01:00,2025-06-23 10:21:00,2025-06-23 10:25:00,1,4,701,119,À l'heure
1648,AC363,2025-06-23,AC,4,YUL,LAX,2025-06-23 10:20:00,2025-06-23 10:34:00,2025-06-23 15:55:00,2025-06-23 15:57:00,14,2,3973,169,À l'heure
1649,PD1898,2025-06-23,PD,31,YYZ,YOW,2025-06-23 13:20:00,2025-06-23 13:19:00,2025-06-23 14:13:00,2025-06-23 14:09:00,-1,-4,363,48,À l'heure
1650,AC1192,2025-06-23,AC,11,LHR,YYZ,2025-06-23 14:15:00,2025-06-23 14:17:00,2025-06-23 21:58:00,2025-06-23 21:58:00,2,0,5707,189,À l'heure
1651,DL1194,2025-06-23,DL,53,YUL,JFK,2025-06-23 14:25:00,2025-06-23 14:21:00,2025-06-23 15:36:00,2025-06-23 15:41:00,-4,5,537,137,À l'heure
1652,AC714,2025-06-23,AC,3,YOW,YYZ,2025-06-23 15:30:00,2025-06-23 15:42:00,2025-06-23 16:28:00,2025-06-23 16:48:00,12,20,363,163,Retardé
1653,AC1905,2025-06-23,AC,9,YYZ,YUL,2025-06-23 16:25:00,2025-06-23 16:32:00,2025-06-23 17:25:00,2025-06-23 17:21:00,7,-4,507,125,À l'heure
1654,AC1232,2025-06-23,AC,8,YUL,JFK,2025-06-23 17:30:00,2025-06-23 17:38:00,2025-06-23 18:33:00,2025-06-23 18:41:00,8,8,537,138,À l'heure
1655,AC812,2025-06-23,AC,15,YUL,CDG,2025-06-23 17:35:00,2025-06-23 17:38:00,2025-06-24 01:05:00,2025-06-24 00:56:00,3,-9,5523,248,À l'heure
1656,AC1657,2025-06-23,AC,6,YEG,YVR,2025-06-23 19:45:00,2025-06-23 19:43:00,2025-06-23 21:20:00,2025-06-23 21:10:00,-2,-10,809,183,À l'heure
1657,WS1808,2025-06-24,WS,18,YYC,YYZ,2025-06-24 08:25:00,2025-06-24 08:21:00,2025-06-24 12:26:00,2025-06-24 12:10:00,-4,-16,2689,110,À l'heure
1658,AC923,2025-06-24,AC,9,YWG,YYZ,2025-06-24 12:35:00,2025-06-24 12:56:00,2025-06-24 14:56:00,2025-06-24 15:17:00,21,21,1504,114,Retardé
1659,AC760,2025-06-24,AC,10,YUL,YYZ,2025-06-24 14:30:00,2025-06-24 14:33:00,2025-06-24 15:43:00,2025-06-24 15:36:00,3,-7,507,141,À l'heure
1660,WS1310,2025-06-24,WS,18,YYC,YYZ,2025-06-24 16:35:00,2025-06-24 16:38:00,2025-06-24 20:30:00,2025-06-24 20:26:00,3,-4,2689,128,À l'heure
1661,AC539,2025-06-24,AC,3,YUL,YYC,2025-06-24 17:05:00,2025-06-24 17:11:00,2025-06-24 21:19:00,2025-06-24 21:24:00,6,5,3005,187,À l'heure
1662,AC497,2025-06-24,AC,7,YUL,CUN,2025-06-24 17:30:00,2025-06-24 17:44:00,2025-06-24 21:39:00,2025-06-24 21:54:00,14,15,2970,166,À l'heure
1663,AC1567,2025-06-24,AC,3,YQB,YUL,2025-06-24 19:40:00,2025-06-24 19:37:00,2025-06-24 20:19:00,2025-06-24 20:26:00,-3,7,233,126,À l'heure
1664,WS629,2025-06-24,WS,17,YYC,YVR,2025-06-24 20:50:00,2025-06-24 20:53:00,2025-06-24 22:22:00,2025-06-24 22:28:00,3,6,687,116,À l'heure
1665,AC1616,2025-06-25,AC,1,YYZ,YUL,2025-06-25 08:30:00,2025-06-25 08:28:00,2025-06-25 09:31:00,2025-06-25 09:28:00,-2,-3,507,91,À l'heure
1666,AC1123,2025-06-25,AC,8,CUN,YUL,2025-06-25 10:35:00,2025-06-25 10:31:00,2025-06-25 14:48:00,2025-06-25 14:41:00,-4,-7,2970,132,À l'heure
1667,DL1338,2025-06-25,DL,50,YUL,JFK,2025-06-25 11:35:00,2025-06-25 11:56:00,2025-06-25 12:54:00,2025-06-25 13:20:00,21,26,537,112,Retardé
1668,PD1962,2025-06-25,PD,25,YUL,YYZ,2025-06-25 13:45:00,2025-06-25 13:55:00,2025-06-25 14:53:00,2025-06-25 15:07:00,10,14,507,111,À l'heure
1669,WS1288,2025-06-25,WS,17,YUL,CUN,2025-06-25 15:35:00,2025-06-25 15:38:00,2025-06-25 19:52:00,2025-06-25 19:46:00,3,-6,2970,139,À l'heure
1670,WS1362,2025-06-25,WS,19,YYZ,YVR,2025-06-25 16:10:00,2025-06-25 16:27:00,2025-06-25 20:52:00,2025-06-25 21:01:00,17,9,3346,170,À l'heure
1671,AC1792,2025-06-25,AC,13,YUL,CDG,2025-06-25 19:35:00,2025-06-25 19:38:00,2025-06-26 02:56:00,2025-06-26 03:01:00,3,5,5523,212,À l'heure
1672,AC1357,2025-06-25,AC,13,YYZ,LHR,2025-06-25 21:15:00,2025-06-25 21:37:00,2025-06-26 05:01:00,2025-06-26 05:22:00,22,21,5707,252,Retardé
1673,UA1661,2025-06-25,UA,47,YYZ,ORD,2025-06-25 21:40:00,2025-06-25 22:11:00,2025-06-25 23:02:00,2025-06-25 23:26:00,31,24,701,139,Retardé
1674,TS1840,2025-06-25,TS,38,CDG,YUL,2025-06-25 21:50:00,2025-06-25 21:49:00,2025-06-26 05:17:00,2025-06-26 05:03:00,-1,-14,5523,207,À l'heure
1675,WS1258,2025-06-26,WS,17,YVR,YEG,2025-06-26 06:20:00,2025-06-26 06:24:00,2025-06-26 07:45:00,2025-06-26 07:41:00,4,-4,809,123,À l'heure
1676,WS816,2025-06-26,WS,17,YYC,YYZ,2025-06-26 12:25:00,2025-06-26 15:09:00,2025-06-26 16:27:00,2025-06-26 19:10:00,164,163,2689,165,Retardé
1677,WS735,2025-06-26,WS,19,YYC,YVR,2025-06-26 17:20:00,2025-06-26 17:31:00,2025-06-26 18:39:00,2025-06-26 18:52:00,11,13,687,149,À l'heure
1678,PD1796,2025-06-26,PD,28,YYZ,YUL,2025-06-26 18:10:00,2025-06-26 18:12:00,2025-06-26 19:24:00,2025-06-26 19:24:00,2,0,507,116,À l'heure
1679,WS1901,2025-06-26,WS,17,YUL,YYC,2025-06-26 19:20:00,2025-06-26 19:23:00,2025-06-26 23:37:00,2025-06-26 23:35:00,3,-2,3005,121,À l'heure
1680,UA1744,2025-06-26,UA,47,ORD,YYZ,2025-06-26 21:05:00,2025-06-26 21:09:00,2025-06-26 22:24:00,2025-06-26 22:15:00,4,-9,701,119,À l'heure
1681,AC1788,2025-06-27,AC,8,YUL,YQB,2025-06-27 06:05:00,2025-06-27 06:04:00,2025-06-27 06:57:00,2025-06-27 06:48:00,-1,-9,233,125,À l'heure
1682,F81703,2025-06-27,F8,40,YVR,YYZ,2025-06-27 06:15:00,2025-06-27 06:58:00,2025-06-27 11:08:00,2025-06-27 11:51:00,43,43,3346,163,Retardé
1683,AC1521,2025-06-27,AC,13,LHR,YUL,2025-06-27 10:10:00,2025-06-27 12:57:00,2025-06-27 17:16:00,2025-06-27 20:09:00,167,173,5215,185,Retardé
1684,AC773,2025-06-27,AC,10,LAX,YUL,2025-06-27 13:30:00,2025-06-27 13:35:00,2025-06-27 18:59:00,2025-06-27 18:58:00,5,-1,3973,131,À l'heure
1685,F8996,2025-06-27,F8,39,YYC,YYZ,2025-06-27 19:45:00,2025-06-27 19:55:00,2025-06-27 23:36:00,2025-06-27 23:42:00,10,6,2689,110,À l'heure
1686,UA1862,2025-06-28,UA,48,ORD,YUL,2025-06-28 06:05:00,2025-06-28 06:29:00,2025-06-28 08:01:00,2025-06-28 08:28:00,24,27,1201,118,Retardé
1687,AC1926,2025-06-28,AC,8,YVR,LAX,2025-06-28 07:00:00,2025-06-28 07:09:00,2025-06-28 09:44:00,2025-06-28 09:53:00,9,9,1741,126,À l'heure
1688,F81961,2025-06-28,F8,41,YYC,YWG,2025-06-28 08:20:00,2025-06-28 08:23:00,2025-06-28 10:25:00,2025-06-28 10:17:00,3,-8,1191,124,À l'heure
1689,WS543,2025-06-28,WS,18,YVR,YUL,2025-06-28 08:55:00,2025-06-28 10:05:00,2025-06-28 14:02:00,2025-06-28 15:17:00,70,75,3682,108,Retardé
1690,AC1721,2025-06-28,AC,6,YQB,YUL,2025-06-28 08:55:00,2025-06-28 08:51:00,2025-06-28 09:34:00,2025-06-28 09:18:00,-4,-16,233,168,À l'heure
1691,TS1664,2025-06-28,TS,37,CDG,YUL,2025-06-28 11:40:00,2025-06-28 12:00:00,2025-06-28 19:19:00,2025-06-28 19:45:00,20,26,5523,214,Retardé
1692,AC1602,2025-06-28,AC,9,YUL,YHZ,2025-06-28 16:00:00,2025-06-28 16:00:00,2025-06-28 17:32:00,2025-06-28 17:23:00,0,-9,804,108,À l'heure
1693,F81262,2025-06-28,F8,40,YVR,YYZ,2025-06-28 16:15:00,2025-06-28 16:38:00,2025-06-28 21:02:00,2025-06-28 21:18:00,23,16,3346,138,Retardé
1694,WS1608,2025-06-28,WS,19,YEG,YYC,2025-06-28 17:15:00,2025-06-28 17:42:00,2025-06-28 18:06:00,2025-06-28 18:34:00,27,28,244,127,Retardé
1695,AC1242,2025-06-28,AC,3,YUL,YVR,2025-06-28 17:45:00,2025-06-28 17:41:00,2025-06-28 22:58:00,2025-06-28 22:53:00,-4,-5,3682,143,À l'heure
1696,AC408,2025-06-28,AC,13,YUL,LHR,2025-06-28 18:00:00,2025-06-28 18:06:00,2025-06-29 01:01:00,2025-06-29 01:01:00,6,0,5215,202,À l'heure
1697,F81123,2025-06-28,F8,41,YWG,YYC,2025-06-28 18:35:00,2025-06-28 18:31:00,2025-06-28 20:35:00,2025-06-28 20:27:00,-4,-8,1191,152,À l'heure
1698,PD1085,2025-06-28,PD,30,YUL,YYZ,2025-06-28 20:35:00,2025-06-28 20:38:00,2025-06-28 21:52:00,2025-06-28 21:47:00,3,-5,507,72,À l'heure
1699,WS179,2025-06-29,WS,18,YYZ,YUL,2025-06-29 08:10:00,2025-06-29 08:09:00,2025-06-29 09:10:00,2025-06-29 09:19:00,-1,9,507,169,À l'heure
1700,DL421,2025-06-29,DL,54,JFK,YUL,2025-06-29 10:30:00,2025-06-29 10:29:00,2025-06-29 11:39:00,2025-06-29 11:45:00,-1,6,537,149,À l'heure
1701,AC186,2025-06-29,AC,9,YYZ,YVR,2025-06-29 10:50:00,2025-06-29 10:46:00,2025-06-29 15:28:00,2025-06-29 15:33:00,-4,5,3346,144,À l'heure
1702,AC1453,2025-06-29,AC,2,YYZ,YHZ,2025-06-29 11:20:00,2025-06-29 11:27:00,2025-06-29 13:28:00,2025-06-29 13:25:00,7,-3,1288,105,À l'heure
1703,AC1981,2025-06-29,AC,9,YUL,JFK,2025-06-29 12:30:00,2025-06-29 12:25:00,2025-06-29 13:46:00,2025-06-29 13:39:00,-5,-7,537,149,À l'heure
1704,DL558,2025-06-29,DL,50,LAX,YVR,2025-06-29 16:10:00,2025-06-29 16:09:00,2025-06-29 18:55:00,2025-06-29 18:48:00,-1,-7,1741,126,À l'heure
1705,WS805,2025-06-29,WS,19,YYZ,YWG,2025-06-29 18:05:00,2025-06-29 17:59:00,2025-06-29 20:26:00,2025-06-29 20:22:00,-6,-4,1504,139,À l'heure
1706,PD1533,2025-06-29,PD,28,YOW,YUL,2025-06-29 19:10:00,2025-06-29 19:22:00,2025-06-29 20:00:00,2025-06-29 20:00:00,12,0,151,117,À l'heure
